time,relative_humidity_2m,temperature_2m,wind_speed_10m,dew_yield
2024-03-10 22:00:00,52.0,16.0,8.0,0.0
2024-03-10 23:00:00,55.0,15.2,7.6,0.0
2024-03-11 00:00:00,58.0,14.5,11.0,0.0
2024-03-11 01:00:00,63.0,15.7,20.2,0.0
2024-03-11 02:00:00,69.0,14.8,20.9,0.0
2024-03-11 03:00:00,69.0,14.8,20.7,0.0
2024-03-11 22:00:00,37.0,15.5,20.5,0.0
2024-03-11 23:00:00,38.0,14.6,19.4,0.0
2024-03-12 00:00:00,39.0,13.8,17.9,0.0
2024-03-12 01:00:00,43.0,13.0,17.3,0.0
2024-03-12 02:00:00,44.0,12.4,18.4,0.0
2024-03-12 03:00:00,47.0,11.9,17.6,0.0
2024-03-12 22:00:00,41.0,13.1,11.6,0.0
2024-03-12 23:00:00,43.0,12.4,11.8,0.0
2024-03-13 00:00:00,46.0,11.6,10.9,0.0
2024-03-13 01:00:00,48.0,11.2,11.7,0.0
2024-03-13 02:00:00,50.0,10.6,11.5,0.0
2024-03-13 03:00:00,53.0,10.0,11.0,0.0
2024-03-13 22:00:00,38.0,15.8,12.6,0.0
2024-03-13 23:00:00,43.0,15.3,15.6,0.0
2024-03-14 00:00:00,47.0,15.2,11.4,0.0
2024-03-14 01:00:00,50.0,14.9,13.3,0.0
2024-03-14 02:00:00,55.0,14.3,14.7,0.0
2024-03-14 03:00:00,58.0,14.1,16.6,0.0
2024-03-14 22:00:00,36.0,21.2,36.9,0.0
2024-03-14 23:00:00,43.0,20.2,36.4,0.0
2024-03-15 00:00:00,55.0,19.0,34.8,0.0
2024-03-15 01:00:00,67.0,18.2,36.6,0.0
2024-03-15 02:00:00,72.0,17.6,32.4,0.0
2024-03-15 03:00:00,76.0,17.1,33.8,0.0
2024-03-15 22:00:00,82.0,18.8,16.8,0.0
2024-03-15 23:00:00,81.0,18.3,17.4,0.0
2024-03-16 00:00:00,82.0,17.9,19.5,0.0
2024-03-16 01:00:00,92.0,18.3,17.0,0.0
2024-03-16 02:00:00,94.0,17.9,15.2,0.0
2024-03-16 03:00:00,94.0,18.0,15.3,0.0
2024-03-16 22:00:00,82.0,16.5,11.7,0.75
2024-03-16 23:00:00,77.0,16.1,15.5,0.0
2024-03-17 00:00:00,68.0,15.8,15.3,0.0
2024-03-17 01:00:00,65.0,15.7,15.3,0.0
2024-03-17 02:00:00,69.0,15.2,14.4,0.0
2024-03-17 03:00:00,73.0,14.6,12.7,0.0
2024-03-17 22:00:00,63.0,16.4,11.6,0.0
2024-03-17 23:00:00,60.0,16.3,10.5,0.0
2024-03-18 00:00:00,53.0,16.9,14.2,0.0
2024-03-18 01:00:00,52.0,17.4,10.9,0.0
2024-03-18 02:00:00,54.0,17.2,8.9,0.0
2024-03-18 03:00:00,55.0,17.2,9.0,0.0
2024-03-18 22:00:00,84.0,18.8,11.9,0.75
2024-03-18 23:00:00,86.0,18.9,9.1,0.75
2024-03-19 00:00:00,89.0,18.8,5.7,0.75
2024-03-19 01:00:00,89.0,18.1,6.4,0.75
2024-03-19 02:00:00,92.0,17.8,7.4,0.75
2024-03-19 03:00:00,94.0,17.7,10.4,0.75
2024-03-19 22:00:00,86.0,14.5,10.8,0.75
2024-03-19 23:00:00,82.0,14.5,12.1,0.75
2024-03-20 00:00:00,81.0,14.2,12.7,0.75
2024-03-20 01:00:00,76.0,14.2,15.9,0.0
2024-03-20 02:00:00,79.0,13.4,13.7,0.0
2024-03-20 03:00:00,82.0,12.7,10.2,0.75
2024-03-20 22:00:00,89.0,13.6,9.2,0.75
2024-03-20 23:00:00,88.0,13.2,9.0,0.75
2024-03-21 00:00:00,87.0,13.0,10.2,0.75
2024-03-21 01:00:00,87.0,13.7,8.2,0.75
2024-03-21 02:00:00,88.0,13.1,7.4,0.75
2024-03-21 03:00:00,89.0,12.8,7.4,0.75
2024-03-21 22:00:00,83.0,13.5,7.7,0.75
2024-03-21 23:00:00,82.0,13.5,10.4,0.75
2024-03-22 00:00:00,80.0,13.2,11.7,0.0
2024-03-22 01:00:00,76.0,14.3,13.0,0.0
2024-03-22 02:00:00,76.0,14.1,14.1,0.0
2024-03-22 03:00:00,72.0,14.7,14.0,0.0
2024-03-22 22:00:00,90.0,15.1,16.1,0.0
2024-03-22 23:00:00,93.0,14.7,14.1,0.75
2024-03-23 00:00:00,94.0,14.3,8.5,0.75
2024-03-23 01:00:00,92.0,14.4,11.2,0.75
2024-03-23 02:00:00,91.0,14.3,10.8,0.75
2024-03-23 03:00:00,91.0,14.2,9.4,0.75
2024-03-23 22:00:00,83.0,15.6,13.0,0.75
2024-03-23 23:00:00,81.0,15.3,13.2,0.75
2024-03-24 00:00:00,81.0,15.1,13.6,0.75
2024-03-24 01:00:00,82.0,15.8,10.0,0.75
2024-03-24 02:00:00,83.0,16.1,8.2,0.75
2024-03-24 03:00:00,83.0,15.8,8.8,0.75
2024-03-24 22:00:00,70.0,18.8,22.0,0.0
2024-03-24 23:00:00,73.0,17.3,13.7,0.0
2024-03-25 00:00:00,87.0,16.1,11.2,0.75
2024-03-25 01:00:00,86.0,17.0,19.2,0.0
2024-03-25 02:00:00,88.0,16.1,17.4,0.0
2024-03-25 03:00:00,89.0,15.0,25.7,0.0
2024-03-25 22:00:00,81.0,11.6,7.3,0.75
2024-03-25 23:00:00,82.0,11.1,7.6,0.75
2024-03-26 00:00:00,85.0,10.6,6.3,0.75
2024-03-26 01:00:00,86.0,10.9,6.4,0.75
2024-03-26 02:00:00,86.0,10.6,6.0,0.75
2024-03-26 03:00:00,87.0,10.1,6.1,0.75
2024-03-26 22:00:00,69.0,14.2,16.6,0.0
2024-03-26 23:00:00,72.0,13.6,15.0,0.0
2024-03-27 00:00:00,74.0,13.1,14.6,0.0
2024-03-27 01:00:00,71.0,13.9,15.0,0.0
2024-03-27 02:00:00,74.0,13.4,14.0,0.0
2024-03-27 03:00:00,76.0,13.0,13.8,0.0
2024-03-27 22:00:00,77.0,15.6,14.1,0.0
2024-03-27 23:00:00,79.0,14.8,16.1,0.0
2024-03-28 00:00:00,73.0,14.1,17.4,0.0
2024-03-28 01:00:00,72.0,15.0,15.3,0.0
2024-03-28 02:00:00,68.0,14.6,15.3,0.0
2024-03-28 03:00:00,66.0,14.1,15.2,0.0
2024-03-28 22:00:00,55.0,16.5,16.6,0.0
2024-03-28 23:00:00,58.0,16.0,17.8,0.0
2024-03-29 00:00:00,61.0,15.4,18.3,0.0
2024-03-29 01:00:00,61.0,16.1,17.8,0.0
2024-03-29 02:00:00,63.0,15.6,17.9,0.0
2024-03-29 03:00:00,64.0,15.2,17.6,0.0
2024-03-29 22:00:00,55.0,18.0,10.8,0.0
2024-03-29 23:00:00,56.0,17.4,12.5,0.0
2024-03-30 00:00:00,56.0,17.2,13.5,0.0
2024-03-30 01:00:00,52.0,17.5,13.3,0.0
2024-03-30 02:00:00,53.0,17.1,12.0,0.0
2024-03-30 03:00:00,55.0,16.4,11.3,0.0
2024-03-30 22:00:00,50.0,19.5,10.2,0.0
2024-03-30 23:00:00,55.0,18.6,9.9,0.0
2024-03-31 00:00:00,59.0,17.8,11.1,0.0
2024-03-31 01:00:00,62.0,17.5,12.1,0.0
2024-03-31 02:00:00,65.0,17.0,13.8,0.0
2024-03-31 03:00:00,66.0,16.7,14.2,0.0
2024-03-31 22:00:00,51.0,19.9,16.5,0.0
2024-03-31 23:00:00,52.0,19.1,17.4,0.0
2024-04-01 00:00:00,54.0,18.4,17.6,0.0
2024-04-01 01:00:00,54.0,18.8,19.5,0.0
2024-04-01 02:00:00,53.0,18.5,20.7,0.0
2024-04-01 03:00:00,52.0,18.2,22.7,0.0
2024-04-01 22:00:00,36.0,20.5,19.7,0.0
2024-04-01 23:00:00,40.0,19.7,19.4,0.0
2024-04-02 00:00:00,43.0,19.0,18.3,0.0
2024-04-02 01:00:00,48.0,18.0,16.8,0.0
2024-04-02 02:00:00,51.0,17.1,14.3,0.0
2024-04-02 03:00:00,55.0,16.4,13.0,0.0
2024-04-02 22:00:00,47.0,19.7,8.0,0.0
2024-04-02 23:00:00,50.0,19.5,12.3,0.0
2024-04-03 00:00:00,51.0,18.6,10.4,0.0
2024-04-03 01:00:00,51.0,18.6,10.7,0.0
2024-04-03 02:00:00,53.0,17.6,10.2,0.0
2024-04-03 03:00:00,54.0,17.0,8.9,0.0
2024-04-03 22:00:00,33.0,20.7,7.7,0.0
2024-04-03 23:00:00,33.0,20.3,6.6,0.0
2024-04-04 00:00:00,37.0,19.1,10.9,0.0
2024-04-04 01:00:00,42.0,18.5,11.0,0.0
2024-04-04 02:00:00,45.0,18.1,12.2,0.0
2024-04-04 03:00:00,51.0,17.4,9.7,0.0
2024-04-04 22:00:00,40.0,20.6,6.4,0.0
2024-04-04 23:00:00,37.0,21.8,4.3,0.0
2024-04-05 00:00:00,37.0,22.1,3.1,0.0
2024-04-05 01:00:00,50.0,19.4,5.9,0.0
2024-04-05 02:00:00,53.0,19.0,5.7,0.0
2024-04-05 03:00:00,50.0,20.0,1.8,0.0
2024-04-05 22:00:00,22.0,24.8,17.6,0.0
2024-04-05 23:00:00,23.0,24.2,17.8,0.0
2024-04-06 00:00:00,24.0,23.6,17.6,0.0
2024-04-06 01:00:00,29.0,22.8,16.8,0.0
2024-04-06 02:00:00,31.0,22.1,16.3,0.0
2024-04-06 03:00:00,34.0,21.6,16.8,0.0
2024-04-06 22:00:00,26.0,27.1,28.1,0.0
2024-04-06 23:00:00,28.0,26.2,25.3,0.0
2024-04-07 00:00:00,29.0,25.4,25.7,0.0
2024-04-07 01:00:00,31.0,24.5,22.1,0.0
2024-04-07 02:00:00,34.0,23.4,20.3,0.0
2024-04-07 03:00:00,36.0,23.0,19.5,0.0
2024-04-07 22:00:00,73.0,20.2,33.8,0.0
2024-04-07 23:00:00,67.0,20.6,35.3,0.0
2024-04-08 00:00:00,66.0,20.5,33.5,0.0
2024-04-08 01:00:00,64.0,21.0,29.3,0.0
2024-04-08 02:00:00,65.0,20.8,26.8,0.0
2024-04-08 03:00:00,66.0,20.7,23.7,0.0
2024-04-08 22:00:00,52.0,24.2,26.3,0.0
2024-04-08 23:00:00,54.0,24.0,24.1,0.0
2024-04-09 00:00:00,56.0,23.5,27.2,0.0
2024-04-09 01:00:00,58.0,23.4,25.7,0.0
2024-04-09 02:00:00,60.0,22.9,24.3,0.0
2024-04-09 03:00:00,59.0,23.0,30.8,0.0
2024-04-09 22:00:00,47.0,25.5,23.7,0.0
2024-04-09 23:00:00,65.0,23.0,6.5,0.0
2024-04-10 00:00:00,53.0,23.3,23.4,0.0
2024-04-10 01:00:00,58.0,23.0,26.4,0.0
2024-04-10 02:00:00,60.0,22.5,23.7,0.0
2024-04-10 03:00:00,60.0,22.4,18.9,0.0
2024-04-10 22:00:00,72.0,18.3,9.0,0.0
2024-04-10 23:00:00,78.0,17.4,8.7,0.0
2024-04-11 00:00:00,86.0,16.5,6.7,0.75
2024-04-11 01:00:00,77.0,17.3,9.4,0.0
2024-04-11 02:00:00,82.0,16.4,6.7,0.75
2024-04-11 03:00:00,80.0,16.7,4.4,0.0
2024-04-11 22:00:00,50.0,20.0,11.4,0.0
2024-04-11 23:00:00,51.0,19.5,11.3,0.0
2024-04-12 00:00:00,53.0,18.8,11.7,0.0
2024-04-12 01:00:00,52.0,18.9,14.0,0.0
2024-04-12 02:00:00,53.0,18.5,14.5,0.0
2024-04-12 03:00:00,52.0,18.5,15.0,0.0
2024-04-12 22:00:00,48.0,20.3,11.9,0.0
2024-04-12 23:00:00,51.0,19.5,11.8,0.0
2024-04-13 00:00:00,53.0,18.9,11.8,0.0
2024-04-13 01:00:00,55.0,18.6,12.3,0.0
2024-04-13 02:00:00,56.0,18.3,13.9,0.0
2024-04-13 03:00:00,56.0,18.2,13.7,0.0
2024-04-13 22:00:00,36.0,21.2,10.9,0.0
2024-04-13 23:00:00,38.0,20.5,14.3,0.0
2024-04-14 00:00:00,40.0,19.6,16.6,0.0
2024-04-14 01:00:00,49.0,18.7,15.0,0.0
2024-04-14 02:00:00,54.0,18.1,15.3,0.0
2024-04-14 03:00:00,57.0,17.7,14.3,0.0
2024-04-14 22:00:00,29.0,22.8,11.6,0.0
2024-04-14 23:00:00,31.0,22.2,11.5,0.0
2024-04-15 00:00:00,33.0,21.6,11.0,0.0
2024-04-15 01:00:00,43.0,19.7,19.4,0.0
2024-04-15 02:00:00,50.0,19.4,15.2,0.0
2024-04-15 03:00:00,56.0,19.2,15.5,0.0
2024-04-15 22:00:00,52.0,21.3,15.5,0.0
2024-04-15 23:00:00,54.0,20.7,15.7,0.0
2024-04-16 00:00:00,58.0,20.0,11.2,0.0
2024-04-16 01:00:00,59.0,19.4,11.8,0.0
2024-04-16 02:00:00,61.0,18.7,10.3,0.0
2024-04-16 03:00:00,60.0,18.5,9.2,0.0
2024-04-16 22:00:00,33.0,23.7,13.2,0.0
2024-04-16 23:00:00,36.0,22.8,14.0,0.0
2024-04-17 00:00:00,39.0,22.0,15.3,0.0
2024-04-17 01:00:00,45.0,20.9,15.8,0.0
2024-04-17 02:00:00,50.0,20.0,14.0,0.0
2024-04-17 03:00:00,51.0,19.7,12.6,0.0
2024-04-17 22:00:00,27.0,23.4,7.9,0.0
2024-04-17 23:00:00,26.0,24.0,4.7,0.0
2024-04-18 00:00:00,25.0,24.7,2.3,0.0
2024-04-18 01:00:00,32.0,21.4,6.0,0.0
2024-04-18 02:00:00,37.0,20.2,11.6,0.0
2024-04-18 03:00:00,41.0,19.9,9.8,0.0
2024-04-18 22:00:00,22.0,26.5,3.7,0.0
2024-04-18 23:00:00,24.0,25.7,1.0,0.0
2024-04-19 00:00:00,30.0,22.8,9.2,0.0
2024-04-19 01:00:00,30.0,23.9,5.5,0.0
2024-04-19 02:00:00,31.0,23.7,5.1,0.0
2024-04-19 03:00:00,35.0,22.5,5.8,0.0
2024-04-19 22:00:00,22.0,27.7,3.1,0.0
2024-04-19 23:00:00,22.0,27.4,2.3,0.0
2024-04-20 00:00:00,28.0,23.9,8.0,0.0
2024-04-20 01:00:00,32.0,23.3,8.3,0.0
2024-04-20 02:00:00,34.0,22.9,10.7,0.0
2024-04-20 03:00:00,34.0,23.0,10.1,0.0
2024-04-20 22:00:00,21.0,27.9,15.1,0.0
2024-04-20 23:00:00,21.0,27.9,14.6,0.0
2024-04-21 00:00:00,21.0,27.5,17.0,0.0
2024-04-21 01:00:00,25.0,26.1,11.7,0.0
2024-04-21 02:00:00,27.0,25.7,12.3,0.0
2024-04-21 03:00:00,31.0,25.5,11.1,0.0
2024-04-21 22:00:00,39.0,25.5,31.4,0.0
2024-04-21 23:00:00,46.0,24.1,19.9,0.0
2024-04-22 00:00:00,47.0,24.0,8.9,0.0
2024-04-22 01:00:00,59.0,22.7,14.7,0.0
2024-04-22 02:00:00,54.0,23.2,4.9,0.0
2024-04-22 03:00:00,51.0,23.5,12.2,0.0
2024-04-22 22:00:00,20.0,24.8,21.4,0.0
2024-04-22 23:00:00,21.0,24.1,21.4,0.0
2024-04-23 00:00:00,22.0,23.6,22.4,0.0
2024-04-23 01:00:00,25.0,22.9,23.9,0.0
2024-04-23 02:00:00,27.0,22.5,25.2,0.0
2024-04-23 03:00:00,26.0,22.9,26.6,0.0
2024-04-23 22:00:00,28.0,25.2,15.6,0.0
2024-04-23 23:00:00,29.0,24.4,15.6,0.0
2024-04-24 00:00:00,29.0,24.0,19.0,0.0
2024-04-24 01:00:00,32.0,23.4,19.7,0.0
2024-04-24 02:00:00,32.0,22.7,20.5,0.0
2024-04-24 03:00:00,29.0,22.8,21.7,0.0
2024-04-24 22:00:00,26.0,25.2,5.5,0.0
2024-04-24 23:00:00,27.0,24.1,9.0,0.0
2024-04-25 00:00:00,30.0,23.1,7.1,0.0
2024-04-25 01:00:00,31.0,23.7,5.8,0.0
2024-04-25 02:00:00,32.0,23.3,4.9,0.0
2024-04-25 03:00:00,35.0,22.7,5.1,0.0
2024-04-25 22:00:00,28.0,26.5,8.8,0.0
2024-04-25 23:00:00,29.0,25.6,8.0,0.0
2024-04-26 00:00:00,30.0,25.4,11.3,0.0
2024-04-26 01:00:00,35.0,23.8,9.5,0.0
2024-04-26 02:00:00,37.0,23.0,8.9,0.0
2024-04-26 03:00:00,36.0,23.6,7.7,0.0
2024-04-26 22:00:00,23.0,29.7,3.0,0.0
2024-04-26 23:00:00,25.0,28.8,1.8,0.0
2024-04-27 00:00:00,26.0,28.3,4.0,0.0
2024-04-27 01:00:00,31.0,25.3,7.2,0.0
2024-04-27 02:00:00,32.0,24.4,7.0,0.0
2024-04-27 03:00:00,32.0,24.8,8.4,0.0
2024-04-27 22:00:00,20.0,29.1,10.9,0.0
2024-04-27 23:00:00,23.0,27.7,9.0,0.0
2024-04-28 00:00:00,26.0,27.0,10.8,0.0
2024-04-28 01:00:00,26.0,26.3,12.7,0.0
2024-04-28 02:00:00,29.0,25.4,10.6,0.0
2024-04-28 03:00:00,29.0,25.8,12.4,0.0
2024-04-28 22:00:00,34.0,27.7,14.0,0.0
2024-04-28 23:00:00,38.0,26.2,5.1,0.0
2024-04-29 00:00:00,39.0,25.4,7.2,0.0
2024-04-29 01:00:00,43.0,25.0,3.1,0.0
2024-04-29 02:00:00,46.0,24.5,4.9,0.0
2024-04-29 03:00:00,44.0,25.1,3.4,0.0
2024-04-29 22:00:00,41.0,25.5,7.4,0.0
2024-04-29 23:00:00,41.0,25.1,8.8,0.0
2024-04-30 00:00:00,40.0,25.7,12.3,0.0
2024-04-30 01:00:00,39.0,26.0,14.8,0.0
2024-04-30 02:00:00,42.0,26.0,32.6,0.0
2024-04-30 03:00:00,45.0,25.7,22.5,0.0
2024-04-30 22:00:00,73.0,21.5,14.5,0.0
2024-04-30 23:00:00,73.0,21.2,14.0,0.0
2024-05-01 00:00:00,73.0,21.2,16.5,0.0
2024-05-01 01:00:00,82.0,21.1,11.1,0.75
2024-05-01 02:00:00,82.0,20.8,13.5,0.75
2024-05-01 03:00:00,81.0,20.7,17.0,0.0
2024-05-01 22:00:00,93.0,19.2,11.0,0.75
2024-05-01 23:00:00,95.0,18.9,8.9,0.75
2024-05-02 00:00:00,95.0,18.9,11.7,0.75
2024-05-02 01:00:00,96.0,18.4,5.8,0.75
2024-05-02 02:00:00,97.0,18.3,6.1,0.75
2024-05-02 03:00:00,94.0,18.9,1.1,0.75
2024-05-02 22:00:00,91.0,19.9,24.3,0.0
2024-05-02 23:00:00,91.0,19.9,24.8,0.0
2024-05-03 00:00:00,91.0,19.7,20.2,0.0
2024-05-03 01:00:00,91.0,19.9,23.6,0.0
2024-05-03 02:00:00,92.0,19.7,22.2,0.0
2024-05-03 03:00:00,90.0,19.9,20.1,0.0
2024-05-03 22:00:00,91.0,18.5,12.5,0.75
2024-05-03 23:00:00,89.0,18.3,14.2,0.75
2024-05-04 00:00:00,87.0,18.0,15.1,0.0
2024-05-04 01:00:00,87.0,18.5,14.9,0.75
2024-05-04 02:00:00,88.0,18.1,14.3,0.75
2024-05-04 03:00:00,89.0,18.3,13.6,0.75
2024-05-04 22:00:00,89.0,21.0,8.6,0.75
2024-05-04 23:00:00,87.0,20.6,13.0,0.75
2024-05-05 00:00:00,84.0,20.5,16.5,0.0
2024-05-05 01:00:00,77.0,21.1,18.4,0.0
2024-05-05 02:00:00,78.0,20.7,18.1,0.0
2024-05-05 03:00:00,73.0,21.4,20.9,0.0
2024-05-05 22:00:00,68.0,22.6,16.8,0.0
2024-05-05 23:00:00,70.0,22.5,21.4,0.0
2024-05-06 00:00:00,74.0,22.0,21.8,0.0
2024-05-06 01:00:00,65.0,21.9,29.2,0.0
2024-05-06 02:00:00,63.0,21.4,21.1,0.0
2024-05-06 03:00:00,65.0,21.4,22.0,0.0
2024-05-06 22:00:00,80.0,18.4,17.1,0.0
2024-05-06 23:00:00,81.0,17.8,15.8,0.0
2024-05-07 00:00:00,82.0,17.4,11.1,0.75
2024-05-07 01:00:00,75.0,19.3,12.6,0.0
2024-05-07 02:00:00,79.0,18.6,12.0,0.0
2024-05-07 03:00:00,81.0,18.9,5.6,0.75
2024-05-07 22:00:00,62.0,19.6,11.9,0.0
2024-05-07 23:00:00,68.0,18.5,9.0,0.0
2024-05-08 00:00:00,68.0,18.1,9.6,0.0
2024-05-08 01:00:00,75.0,18.5,11.8,0.0
2024-05-08 02:00:00,77.0,18.2,14.6,0.0
2024-05-08 03:00:00,72.0,18.8,13.8,0.0
2024-05-08 22:00:00,58.0,19.5,8.8,0.0
2024-05-08 23:00:00,62.0,18.8,9.0,0.0
2024-05-09 00:00:00,64.0,18.3,10.1,0.0
2024-05-09 01:00:00,60.0,19.1,9.4,0.0
2024-05-09 02:00:00,61.0,18.8,10.7,0.0
2024-05-09 03:00:00,57.0,19.5,13.2,0.0
2024-05-09 22:00:00,42.0,21.7,11.8,0.0
2024-05-09 23:00:00,45.0,20.7,11.7,0.0
2024-05-10 00:00:00,48.0,19.9,10.8,0.0
2024-05-10 01:00:00,49.0,20.3,11.0,0.0
2024-05-10 02:00:00,50.0,19.9,11.3,0.0
2024-05-10 03:00:00,47.0,20.8,11.8,0.0
2024-05-10 22:00:00,37.0,23.8,9.2,0.0
2024-05-10 23:00:00,39.0,23.4,5.1,0.0
2024-05-11 00:00:00,43.0,22.2,7.6,0.0
2024-05-11 01:00:00,48.0,22.2,7.6,0.0
2024-05-11 02:00:00,50.0,21.8,9.4,0.0
2024-05-11 03:00:00,46.0,22.6,6.8,0.0
2024-05-11 22:00:00,18.0,31.0,29.6,0.0
2024-05-11 23:00:00,19.0,30.1,27.2,0.0
2024-05-12 00:00:00,19.0,29.5,27.6,0.0
2024-05-12 01:00:00,21.0,28.9,22.9,0.0
2024-05-12 02:00:00,21.0,28.2,24.9,0.0
2024-05-12 03:00:00,22.0,28.5,23.8,0.0
2024-05-12 22:00:00,23.0,29.1,18.7,0.0
2024-05-12 23:00:00,24.0,28.4,14.8,0.0
2024-05-13 00:00:00,28.0,27.8,14.3,0.0
2024-05-13 01:00:00,28.0,27.4,20.7,0.0
2024-05-13 02:00:00,29.0,26.4,20.8,0.0
2024-05-13 03:00:00,28.0,26.4,24.3,0.0
2024-05-13 22:00:00,30.0,26.4,13.7,0.0
2024-05-13 23:00:00,31.0,25.4,15.0,0.0
2024-05-14 00:00:00,31.0,24.7,13.5,0.0
2024-05-14 01:00:00,40.0,23.2,11.5,0.0
2024-05-14 02:00:00,41.0,22.8,11.6,0.0
2024-05-14 03:00:00,39.0,23.6,9.4,0.0
2024-05-14 22:00:00,27.0,25.2,15.0,0.0
2024-05-14 23:00:00,29.0,24.6,13.7,0.0
2024-05-15 00:00:00,32.0,23.7,12.7,0.0
2024-05-15 01:00:00,38.0,22.8,12.7,0.0
2024-05-15 02:00:00,41.0,22.1,12.6,0.0
2024-05-15 03:00:00,39.0,22.9,12.4,0.0
2024-05-15 22:00:00,24.0,25.1,11.9,0.0
2024-05-15 23:00:00,26.0,24.3,10.0,0.0
2024-05-16 00:00:00,27.0,23.8,11.2,0.0
2024-05-16 01:00:00,26.0,25.3,15.8,0.0
2024-05-16 02:00:00,25.0,25.2,16.3,0.0
2024-05-16 03:00:00,23.0,26.1,15.0,0.0
2024-05-16 22:00:00,24.0,28.1,14.8,0.0
2024-05-16 23:00:00,26.0,27.4,12.9,0.0
2024-05-17 00:00:00,27.0,26.4,11.4,0.0
2024-05-17 01:00:00,33.0,25.1,8.9,0.0
2024-05-17 02:00:00,35.0,24.3,8.3,0.0
2024-05-17 03:00:00,34.0,25.3,7.7,0.0
2024-05-17 22:00:00,19.0,25.9,14.2,0.0
2024-05-17 23:00:00,20.0,24.9,13.3,0.0
2024-05-18 00:00:00,22.0,24.1,12.8,0.0
2024-05-18 01:00:00,23.0,24.1,15.1,0.0
2024-05-18 02:00:00,25.0,23.5,15.2,0.0
2024-05-18 03:00:00,24.0,24.2,14.5,0.0
2024-05-18 22:00:00,26.0,26.3,7.2,0.0
2024-05-18 23:00:00,28.0,25.7,7.9,0.0
2024-05-19 00:00:00,29.0,25.6,11.5,0.0
2024-05-19 01:00:00,34.0,25.1,11.6,0.0
2024-05-19 02:00:00,33.0,25.1,11.9,0.0
2024-05-19 03:00:00,31.0,26.4,10.8,0.0
2024-05-19 22:00:00,26.0,28.2,4.9,0.0
2024-05-19 23:00:00,29.0,26.8,6.3,0.0
2024-05-20 00:00:00,31.0,26.0,6.8,0.0
2024-05-20 01:00:00,34.0,25.2,8.4,0.0
2024-05-20 02:00:00,31.0,26.6,2.4,0.0
2024-05-20 03:00:00,31.0,27.1,2.5,0.0
2024-05-20 22:00:00,23.0,29.4,7.5,0.0
2024-05-20 23:00:00,24.0,28.9,7.9,0.0
2024-05-21 00:00:00,25.0,28.3,9.4,0.0
2024-05-21 01:00:00,28.0,27.5,5.6,0.0
2024-05-21 02:00:00,29.0,26.9,6.8,0.0
2024-05-21 03:00:00,27.0,28.0,10.5,0.0
2024-05-21 22:00:00,24.0,30.8,4.3,0.0
2024-05-21 23:00:00,27.0,29.1,10.9,0.0
2024-05-22 00:00:00,27.0,28.6,13.1,0.0
2024-05-22 01:00:00,28.0,29.0,11.6,0.0
2024-05-22 02:00:00,32.0,27.8,9.7,0.0
2024-05-22 03:00:00,31.0,28.5,7.9,0.0
2024-05-22 22:00:00,26.0,30.3,12.7,0.0
2024-05-22 23:00:00,28.0,29.4,14.6,0.0
2024-05-23 00:00:00,29.0,28.6,14.6,0.0
2024-05-23 01:00:00,34.0,27.7,14.1,0.0
2024-05-23 02:00:00,36.0,27.0,13.5,0.0
2024-05-23 03:00:00,35.0,27.8,13.0,0.0
2024-05-23 22:00:00,22.0,29.6,11.6,0.0
2024-05-23 23:00:00,24.0,28.3,8.8,0.0
2024-05-24 00:00:00,26.0,27.5,8.2,0.0
2024-05-24 01:00:00,30.0,26.3,8.2,0.0
2024-05-24 02:00:00,31.0,25.7,6.6,0.0
2024-05-24 03:00:00,29.0,27.2,3.3,0.0
2024-05-24 22:00:00,19.0,30.0,11.3,0.0
2024-05-24 23:00:00,21.0,28.8,9.3,0.0
2024-05-25 00:00:00,24.0,27.9,10.1,0.0
2024-05-25 01:00:00,25.0,28.2,11.8,0.0
2024-05-25 02:00:00,24.0,28.2,13.4,0.0
2024-05-25 03:00:00,22.0,29.4,12.9,0.0
2024-05-25 22:00:00,22.0,29.1,19.7,0.0
2024-05-25 23:00:00,24.0,27.7,18.6,0.0
2024-05-26 00:00:00,23.0,26.9,18.0,0.0
2024-05-26 01:00:00,26.0,26.8,18.5,0.0
2024-05-26 02:00:00,26.0,26.5,17.1,0.0
2024-05-26 03:00:00,25.0,27.2,15.0,0.0
2024-05-26 22:00:00,22.0,28.4,16.0,0.0
2024-05-26 23:00:00,24.0,27.6,14.8,0.0
2024-05-27 00:00:00,25.0,26.8,15.1,0.0
2024-05-27 01:00:00,28.0,26.5,18.2,0.0
2024-05-27 02:00:00,29.0,26.2,17.3,0.0
2024-05-27 03:00:00,28.0,27.1,15.7,0.0
2024-05-27 22:00:00,17.0,30.0,14.5,0.0
2024-05-27 23:00:00,19.0,28.4,13.9,0.0
2024-05-28 00:00:00,21.0,27.4,13.2,0.0
2024-05-28 01:00:00,25.0,26.9,12.3,0.0
2024-05-28 02:00:00,26.0,26.5,12.0,0.0
2024-05-28 03:00:00,25.0,27.7,11.8,0.0
2024-05-28 22:00:00,18.0,30.8,11.7,0.0
2024-05-28 23:00:00,19.0,29.7,10.8,0.0
2024-05-29 00:00:00,20.0,29.2,13.5,0.0
2024-05-29 01:00:00,22.0,28.5,15.1,0.0
2024-05-29 02:00:00,21.0,29.0,17.8,0.0
2024-05-29 03:00:00,20.0,30.1,18.7,0.0
2024-05-29 22:00:00,16.0,34.0,17.5,0.0
